Dist Code,Year,State Code,State Name,Dist Name,Type,Area,Production,Yield
627,2013,18,Himachal Pradesh,Chamba,MAZE,27.84,82.71,2970.91
627,2013,18,Himachal Pradesh,Chamba,BARLEY,3.67,4.02,1095.37
627,2014,18,Himachal Pradesh,Chamba,RICE,2.52,3.33,1321.43
627,2014,18,Himachal Pradesh,Chamba,WHEAT,21.88,48.35,2209.78
627,2014,18,Himachal Pradesh,Chamba,MAZE,27.55,70.16,2546.64
627,2014,18,Himachal Pradesh,Chamba,BARLEY,3.63,7.84,2159.78
627,2015,18,Himachal Pradesh,Chamba,RICE,2.49,3.0,1204.82
627,2015,18,Himachal Pradesh,Chamba,WHEAT,18.68,50.28,2691.65
627,2015,18,Himachal Pradesh,Chamba,MAZE,26.75,98.69,3689.35
627,2015,18,Himachal Pradesh,Chamba,BARLEY,3.59,6.74,1877.44
627,2016,18,Himachal Pradesh,Chamba,RICE,2.46,2.97,1203.65
627,2016,18,Himachal Pradesh,Chamba,WHEAT,18.48,24.91,1347.96
627,2016,18,Himachal Pradesh,Chamba,MAZE,25.2,67.34,2671.57
627,2016,18,Himachal Pradesh,Chamba,BARLEY,3.55,3.9,1096.82
627,2017,18,Himachal Pradesh,Chamba,RICE,2.49,3.0,1203.93
627,2017,18,Himachal Pradesh,Chamba,WHEAT,18.68,50.28,2691.78
627,2017,18,Himachal Pradesh,Chamba,MAZE,26.75,98.79,3693.05
627,2017,18,Himachal Pradesh,Chamba,BARLEY,3.59,6.94,1932.33
629,2006,18,Himachal Pradesh,Kangra,RICE,32.32,61.69,1908.73
629,2006,18,Himachal Pradesh,Kangra,WHEAT,157.12,263.12,1674.64
629,2006,18,Himachal Pradesh,Kangra,MAZE,119.98,223.63,1863.89
629,2006,18,Himachal Pradesh,Kangra,BARLEY,2.62,3.79,1446.56
629,2007,18,Himachal Pradesh,Kangra,RICE,41.16,61.8,1501.46
629,2007,18,Himachal Pradesh,Kangra,WHEAT,162.01,217.25,1340.97
629,2007,18,Himachal Pradesh,Kangra,MAZE,121.13,245.93,2030.3
629,2007,18,Himachal Pradesh,Kangra,BARLEY,2.76,3.55,1286.23
629,2008,18,Himachal Pradesh,Kangra,RICE,40.66,62.78,1544.02
629,2008,18,Himachal Pradesh,Kangra,WHEAT,160.39,176.58,1100.94
629,2008,18,Himachal Pradesh,Kangra,MAZE,121.33,231.89,1911.23
629,2008,18,Himachal Pradesh,Kangra,BARLEY,2.93,3.13,1068.26
629,2009,18,Himachal Pradesh,Kangra,RICE,39.34,57.45,1460.35
629,2009,18,Himachal Pradesh,Kangra,WHEAT,156.75,145.16,926.06
629,2009,18,Himachal Pradesh,Kangra,MAZE,119.62,218.72,1828.46
629,2009,18,Himachal Pradesh,Kangra,BARLEY,2.72,2.5,919.12
629,2010,18,Himachal Pradesh,Kangra,RICE,38.95,59.87,1537.1
629,2010,18,Himachal Pradesh,Kangra,WHEAT,155.18,255.22,1644.67
629,2010,18,Himachal Pradesh,Kangra,MAZE,116.1,286.58,2468.39
629,2010,18,Himachal Pradesh,Kangra,BARLEY,2.74,4.01,1463.5
629,2011,18,Himachal Pradesh,Kangra,RICE,38.76,59.57,1536.89
629,2011,18,Himachal Pradesh,Kangra,WHEAT,154.39,215.68,1396.98
629,2011,18,Himachal Pradesh,Kangra,MAZE,125.52,274.58,2187.54
629,2011,18,Himachal Pradesh,Kangra,BARLEY,2.73,3.95,1446.89
629,2012,18,Himachal Pradesh,Kangra,RICE,38.92,60.43,1552.67
629,2012,18,Himachal Pradesh,Kangra,WHEAT,156.61,293.98,1877.15
629,2012,18,Himachal Pradesh,Kangra,MAZE,113.75,249.59,2194.2
629,2012,18,Himachal Pradesh,Kangra,BARLEY,2.69,5.53,2055.76
629,2013,18,Himachal Pradesh,Kangra,RICE,37.76,58.06,1537.61
629,2013,18,Himachal Pradesh,Kangra,WHEAT,190.35,150.33,789.76
629,2013,18,Himachal Pradesh,Kangra,MAZE,120.45,244.96,2033.71
629,2013,18,Himachal Pradesh,Kangra,BARLEY,2.66,2.88,1082.71
629,2014,18,Himachal Pradesh,Kangra,RICE,37.38,63.2,1690.74
629,2014,18,Himachal Pradesh,Kangra,WHEAT,148.91,284.12,1908.0
629,2014,18,Himachal Pradesh,Kangra,MAZE,119.2,207.78,1743.12
629,2014,18,Himachal Pradesh,Kangra,BARLEY,2.63,5.62,2136.88
629,2015,18,Himachal Pradesh,Kangra,RICE,36.98,56.84,1537.05
629,2015,18,Himachal Pradesh,Kangra,WHEAT,147.35,264.18,1792.87
629,2015,18,Himachal Pradesh,Kangra,MAZE,115.75,292.26,2524.92
629,2015,18,Himachal Pradesh,Kangra,BARLEY,2.61,5.0,1915.71
629,2016,18,Himachal Pradesh,Kangra,RICE,36.59,56.24,1537.13
629,2016,18,Himachal Pradesh,Kangra,WHEAT,145.77,148.35,1017.64
629,2016,18,Himachal Pradesh,Kangra,MAZE,109.06,199.42,1828.45
629,2016,18,Himachal Pradesh,Kangra,BARLEY,2.58,2.79,1083.85
629,2017,18,Himachal Pradesh,Kangra,RICE,36.98,56.95,1539.86
629,2017,18,Himachal Pradesh,Kangra,WHEAT,147.34,264.38,1794.31
629,2017,18,Himachal Pradesh,Kangra,MAZE,115.75,292.74,2529.11
629,2017,18,Himachal Pradesh,Kangra,BARLEY,2.6,5.02,1928.19
630,2006,18,Himachal Pradesh,Kinnaur,RICE,0.03,0.04,1333.33
630,2006,18,Himachal Pradesh,Kinnaur,WHEAT,0.34,0.51,1500.0
630,2006,18,Himachal Pradesh,Kinnaur,MAZE,0.29,0.68,2344.83
630,2006,18,Himachal Pradesh,Kinnaur,BARLEY,1.05,1.69,1609.52
630,2007,18,Himachal Pradesh,Kinnaur,RICE,0.01,0.02,2000.0
630,2007,18,Himachal Pradesh,Kinnaur,WHEAT,0.21,0.21,1000.0
630,2007,18,Himachal Pradesh,Kinnaur,MAZE,0.24,0.55,2291.67
630,2007,18,Himachal Pradesh,Kinnaur,BARLEY,1.06,2.77,2613.21
630,2008,18,Himachal Pradesh,Kinnaur,RICE,0.02,0.02,1000.0
630,2008,18,Himachal Pradesh,Kinnaur,WHEAT,0.23,0.3,1304.35
630,2008,18,Himachal Pradesh,Kinnaur,MAZE,0.25,0.56,2240.0
630,2008,18,Himachal Pradesh,Kinnaur,BARLEY,0.95,1.41,1484.21
630,2009,18,Himachal Pradesh,Kinnaur,RICE,0.02,0.02,1000.0
630,2009,18,Himachal Pradesh,Kinnaur,WHEAT,0.2,0.18,900.0
630,2009,18,Himachal Pradesh,Kinnaur,MAZE,0.2,0.48,2400.0
630,2009,18,Himachal Pradesh,Kinnaur,BARLEY,0.82,1.08,1317.07
630,2010,18,Himachal Pradesh,Kinnaur,RICE,0.02,0.02,1000.0
630,2010,18,Himachal Pradesh,Kinnaur,WHEAT,0.2,0.32,1600.0
630,2010,18,Himachal Pradesh,Kinnaur,MAZE,0.2,0.62,3100.0
630,2010,18,Himachal Pradesh,Kinnaur,BARLEY,0.83,1.74,2096.39
630,2011,18,Himachal Pradesh,Kinnaur,RICE,0.02,0.02,1000.0
630,2011,18,Himachal Pradesh,Kinnaur,WHEAT,0.2,0.2,1000.0
630,2011,18,Himachal Pradesh,Kinnaur,MAZE,0.19,0.6,3157.89
630,2011,18,Himachal Pradesh,Kinnaur,BARLEY,0.83,1.41,1698.8
630,2012,18,Himachal Pradesh,Kinnaur,RICE,0.02,0.02,1000.0
630,2012,18,Himachal Pradesh,Kinnaur,WHEAT,0.2,0.36,1800.0
630,2012,18,Himachal Pradesh,Kinnaur,MAZE,0.19,0.54,2842.11
630,2012,18,Himachal Pradesh,Kinnaur,BARLEY,0.82,2.4,2926.83
630,2013,18,Himachal Pradesh,Kinnaur,RICE,0.01,0.02,2000.0
630,2013,18,Himachal Pradesh,Kinnaur,WHEAT,0.19,0.19,1000.0
630,2013,18,Himachal Pradesh,Kinnaur,MAZE,0.2,0.53,2650.0
630,2013,18,Himachal Pradesh,Kinnaur,BARLEY,0.81,1.25,1543.21
630,2014,18,Himachal Pradesh,Kinnaur,RICE,0.01,0.02,2000.0
630,2014,18,Himachal Pradesh,Kinnaur,WHEAT,0.19,0.36,1894.74
630,2014,18,Himachal Pradesh,Kinnaur,MAZE,0.2,0.45,2250.0
630,2014,18,Himachal Pradesh,Kinnaur,BARLEY,0.8,2.44,3050.0
630,2015,18,Himachal Pradesh,Kinnaur,RICE,0.01,0.02,2000.0
630,2015,18,Himachal Pradesh,Kinnaur,WHEAT,0.19,0.19,1000.0
630,2015,18,Himachal Pradesh,Kinnaur,MAZE,0.19,0.64,3368.42
630,2015,18,Himachal Pradesh,Kinnaur,BARLEY,0.99,1.82,1838.38
630,2016,18,Himachal Pradesh,Kinnaur,RICE,0.01,0.02,1500.0
630,2016,18,Himachal Pradesh,Kinnaur,WHEAT,0.18,0.19,1005.43
630,2016,18,Himachal Pradesh,Kinnaur,MAZE,0.18,0.43,2371.58
630,2016,18,Himachal Pradesh,Kinnaur,BARLEY,0.78,1.21,1550.58
630,2017,18,Himachal Pradesh,Kinnaur,RICE,0.01,0.02,1571.43
630,2017,18,Himachal Pradesh,Kinnaur,WHEAT,0.19,0.19,994.62
630,2017,18,Himachal Pradesh,Kinnaur,MAZE,0.19,0.64,3283.51
630,2017,18,Himachal Pradesh,Kinnaur,BARLEY,0.99,1.86,1882.83
631,2006,18,Himachal Pradesh,Kullu,RICE,1.48,1.93,1304.05
631,2006,18,Himachal Pradesh,Kullu,WHEAT,25.97,45.79,1763.19
631,2006,18,Himachal Pradesh,Kullu,MAZE,16.35,48.07,2940.06
631,2006,18,Himachal Pradesh,Kullu,BARLEY,3.85,7.1,1844.16
631,2007,18,Himachal Pradesh,Kullu,RICE,1.47,1.98,1346.94
631,2007,18,Himachal Pradesh,Kullu,WHEAT,25.32,43.04,1699.84
631,2007,18,Himachal Pradesh,Kullu,MAZE,16.36,49.77,3042.18
631,2007,18,Himachal Pradesh,Kullu,BARLEY,3.87,5.54,1431.52
631,2008,18,Himachal Pradesh,Kullu,RICE,1.44,1.97,1368.06
631,2008,18,Himachal Pradesh,Kullu,WHEAT,24.16,31.28,1294.7
631,2008,18,Himachal Pradesh,Kullu,MAZE,16.68,44.97,2696.04
631,2008,18,Himachal Pradesh,Kullu,BARLEY,3.34,3.38,1011.98
631,2009,18,Himachal Pradesh,Kullu,RICE,1.43,1.78,1244.76
631,2009,18,Himachal Pradesh,Kullu,WHEAT,23.24,27.54,1185.03
631,2009,18,Himachal Pradesh,Kullu,MAZE,15.57,44.24,2841.36
631,2009,18,Himachal Pradesh,Kullu,BARLEY,3.16,2.72,860.76
631,2010,18,Himachal Pradesh,Kullu,RICE,1.42,1.85,1302.82
631,2010,18,Himachal Pradesh,Kullu,WHEAT,23.01,48.42,2104.3
631,2010,18,Himachal Pradesh,Kullu,MAZE,15.11,57.97,3836.53
631,2010,18,Himachal Pradesh,Kullu,BARLEY,3.19,4.37,1369.91
631,2011,18,Himachal Pradesh,Kullu,RICE,1.41,1.84,1304.96
631,2011,18,Himachal Pradesh,Kullu,WHEAT,22.89,33.81,1477.06
631,2011,18,Himachal Pradesh,Kullu,MAZE,15.03,55.54,3695.28
631,2011,18,Himachal Pradesh,Kullu,BARLEY,3.18,4.82,1515.72
631,2012,18,Himachal Pradesh,Kullu,RICE,1.42,1.87,1316.9
631,2012,18,Himachal Pradesh,Kullu,WHEAT,23.22,55.77,2401.81
631,2012,18,Himachal Pradesh,Kullu,MAZE,14.8,50.48,3410.81
631,2012,18,Himachal Pradesh,Kullu,BARLEY,3.13,6.03,1926.52
631,2013,18,Himachal Pradesh,Kullu,RICE,1.37,1.8,1313.87
631,2013,18,Himachal Pradesh,Kullu,WHEAT,36.69,28.05,764.51
631,2013,18,Himachal Pradesh,Kullu,MAZE,15.6,49.51,3173.72
631,2013,18,Himachal Pradesh,Kullu,BARLEY,3.1,3.14,1012.9
631,2014,18,Himachal Pradesh,Kullu,RICE,1.36,1.96,1441.18
631,2014,18,Himachal Pradesh,Kullu,WHEAT,31.71,54.62,1722.49
631,2014,18,Himachal Pradesh,Kullu,MAZE,15.51,42.03,2709.86
631,2014,18,Himachal Pradesh,Kullu,BARLEY,3.06,6.12,2000.0
631,2015,18,Himachal Pradesh,Kullu,RICE,1.34,1.76,1313.43
631,2015,18,Himachal Pradesh,Kullu,WHEAT,21.85,34.54,1580.78
631,2015,18,Himachal Pradesh,Kullu,MAZE,15.06,59.12,3925.63
631,2015,18,Himachal Pradesh,Kullu,BARLEY,2.43,4.58,1884.77
631,2016,18,Himachal Pradesh,Kullu,RICE,1.33,1.74,1307.52
631,2016,18,Himachal Pradesh,Kullu,WHEAT,21.61,28.14,1302.09
631,2016,18,Himachal Pradesh,Kullu,MAZE,14.19,40.33,2842.09
631,2016,18,Himachal Pradesh,Kullu,BARLEY,3.0,3.04,1014.34
631,2017,18,Himachal Pradesh,Kullu,RICE,1.34,1.76,1308.04
631,2017,18,Himachal Pradesh,Kullu,WHEAT,21.85,34.54,1581.25
631,2017,18,Himachal Pradesh,Kullu,MAZE,15.06,59.12,3925.04
631,2017,18,Himachal Pradesh,Kullu,BARLEY,2.43,4.58,1883.63
632,2006,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.07,0.12,1714.29
632,2006,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.05,0.11,2200.0
632,2006,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.6,0.84,1400.0
632,2007,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.06,0.12,2000.0
632,2007,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.03,0.08,2666.67
632,2007,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.55,0.66,1200.0
632,2008,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.06,0.06,1000.0
632,2008,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.05,2500.0
632,2008,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.57,0.52,912.28
632,2009,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.06,0.05,833.33
632,2009,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.04,2000.0
632,2009,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.46,0.35,760.87
632,2010,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.06,0.08,1333.33
632,2010,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.05,2500.0
632,2010,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.47,0.56,1191.49
632,2011,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.05,0.07,1400.0
632,2011,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.05,2500.0
632,2011,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.46,0.61,1326.09
632,2012,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.06,0.09,1500.0
632,2012,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.05,2500.0
632,2012,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.46,0.77,1673.91
632,2013,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.05,0.05,1000.0
632,2013,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.05,2500.0
632,2013,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.45,0.4,888.89
632,2014,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.05,0.09,1800.0
632,2014,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.04,2000.0
632,2014,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.45,0.79,1755.56
632,2015,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.05,0.08,1600.0
632,2015,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.06,3000.0
632,2015,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.44,0.4,909.09
632,2016,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.05,0.05,903.85
632,2016,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.04,1850.0
632,2016,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.44,0.39,894.74
632,2017,18,Himachal Pradesh,Lahul & Spiti,WHEAT,0.05,0.08,1415.09
632,2017,18,Himachal Pradesh,Lahul & Spiti,MAZE,0.02,0.06,2761.9
632,2017,18,Himachal Pradesh,Lahul & Spiti,BARLEY,0.44,0.4,893.67
633,2006,18,Himachal Pradesh,Solan,RICE,4.63,10.97,2369.33
633,2006,18,Himachal Pradesh,Solan,WHEAT,24.37,45.77,1878.13
633,2006,18,Himachal Pradesh,Solan,MAZE,22.36,48.44,2166.37
633,2006,18,Himachal Pradesh,Solan,BARLEY,1.93,2.44,1264.25
633,2007,18,Himachal Pradesh,Solan,RICE,4.35,10.13,2328.74
633,2007,18,Himachal Pradesh,Solan,WHEAT,24.98,22.34,894.32
633,2007,18,Himachal Pradesh,Solan,MAZE,22.62,53.47,2363.84
633,2007,18,Himachal Pradesh,Solan,BARLEY,1.56,1.34,858.97
633,2008,18,Himachal Pradesh,Solan,RICE,4.26,10.57,2481.22
633,2008,18,Himachal Pradesh,Solan,WHEAT,25.35,36.57,1442.6
633,2008,18,Himachal Pradesh,Solan,MAZE,22.73,54.76,2409.15
633,2008,18,Himachal Pradesh,Solan,BARLEY,1.84,1.09,592.39
633,2009,18,Himachal Pradesh,Solan,RICE,4.15,9.94,2395.18
633,2009,18,Himachal Pradesh,Solan,WHEAT,24.92,32.1,1288.12
633,2009,18,Himachal Pradesh,Solan,MAZE,21.63,54.84,2535.37
633,2009,18,Himachal Pradesh,Solan,BARLEY,1.68,0.82,488.1
633,2010,18,Himachal Pradesh,Solan,RICE,4.11,10.36,2520.68
633,2010,18,Himachal Pradesh,Solan,WHEAT,24.67,21.16,857.72
633,2010,18,Himachal Pradesh,Solan,MAZE,20.99,18.63,887.57
633,2010,18,Himachal Pradesh,Solan,BARLEY,1.7,0.34,200.0
633,2011,18,Himachal Pradesh,Solan,RICE,4.09,10.31,2520.78
633,2011,18,Himachal Pradesh,Solan,WHEAT,24.55,39.74,1618.74
633,2011,18,Himachal Pradesh,Solan,MAZE,20.89,15.89,760.65
633,2011,18,Himachal Pradesh,Solan,BARLEY,1.69,2.98,1763.31
633,2012,18,Himachal Pradesh,Solan,RICE,4.11,10.46,2545.01
633,2012,18,Himachal Pradesh,Solan,WHEAT,24.9,65.0,2610.44
633,2012,18,Himachal Pradesh,Solan,MAZE,20.57,62.58,3042.29
633,2012,18,Himachal Pradesh,Solan,BARLEY,1.67,1.82,1089.82
633,2013,18,Himachal Pradesh,Solan,RICE,3.98,10.05,2525.13
633,2013,18,Himachal Pradesh,Solan,WHEAT,39.92,33.16,830.66
633,2013,18,Himachal Pradesh,Solan,MAZE,21.7,61.64,2840.55
633,2013,18,Himachal Pradesh,Solan,BARLEY,1.65,0.95,575.76
633,2014,18,Himachal Pradesh,Solan,RICE,3.94,10.94,2776.65
633,2014,18,Himachal Pradesh,Solan,WHEAT,23.67,63.66,2689.48
633,2014,18,Himachal Pradesh,Solan,MAZE,21.55,52.09,2417.17
633,2014,18,Himachal Pradesh,Solan,BARLEY,1.63,1.85,1134.97
633,2015,18,Himachal Pradesh,Solan,RICE,3.9,9.84,2523.08
633,2015,18,Himachal Pradesh,Solan,WHEAT,27.48,34.15,1242.72
633,2015,18,Himachal Pradesh,Solan,MAZE,20.93,73.27,3500.72
633,2015,18,Himachal Pradesh,Solan,BARLEY,1.61,2.38,1478.26
633,2016,18,Himachal Pradesh,Solan,RICE,3.86,9.73,2521.24
633,2016,18,Himachal Pradesh,Solan,WHEAT,23.18,32.8,1415.3
633,2016,18,Himachal Pradesh,Solan,MAZE,19.72,50.0,2535.34
633,2016,18,Himachal Pradesh,Solan,BARLEY,1.6,0.92,577.07
633,2017,18,Himachal Pradesh,Solan,RICE,3.9,9.84,2521.4
633,2017,18,Himachal Pradesh,Solan,WHEAT,27.48,34.15,1242.82
633,2017,18,Himachal Pradesh,Solan,MAZE,20.93,73.28,3501.31
633,2017,18,Himachal Pradesh,Solan,BARLEY,1.61,2.38,1474.27
634,2006,18,Himachal Pradesh,Mandi,RICE,19.57,27.07,1383.24
634,2006,18,Himachal Pradesh,Mandi,WHEAT,67.63,101.83,1505.69
634,2006,18,Himachal Pradesh,Mandi,MAZE,47.98,145.09,3023.97
634,2006,18,Himachal Pradesh,Mandi,BARLEY,3.9,5.81,1489.74
634,2007,18,Himachal Pradesh,Mandi,RICE,19.47,25.0,1284.03
634,2007,18,Himachal Pradesh,Mandi,WHEAT,66.81,104.36,1562.04
634,2007,18,Himachal Pradesh,Mandi,MAZE,45.61,125.91,2760.58
634,2007,18,Himachal Pradesh,Mandi,BARLEY,3.5,4.69,1340.0
634,2008,18,Himachal Pradesh,Mandi,RICE,20.17,27.41,1358.95
634,2008,18,Himachal Pradesh,Mandi,WHEAT,65.84,48.36,734.51
634,2008,18,Himachal Pradesh,Mandi,MAZE,48.35,134.05,2772.49
634,2008,18,Himachal Pradesh,Mandi,BARLEY,3.25,2.95,907.69
634,2009,18,Himachal Pradesh,Mandi,RICE,20.16,23.09,1145.34
634,2009,18,Himachal Pradesh,Mandi,WHEAT,64.94,42.98,661.84
634,2009,18,Himachal Pradesh,Mandi,MAZE,48.15,12.5,259.61
634,2009,18,Himachal Pradesh,Mandi,BARLEY,3.06,2.37,774.51
634,2010,18,Himachal Pradesh,Mandi,RICE,19.96,24.06,1205.41
634,2010,18,Himachal Pradesh,Mandi,WHEAT,64.29,75.57,1175.45
634,2010,18,Himachal Pradesh,Mandi,MAZE,46.73,16.38,350.52
634,2010,18,Himachal Pradesh,Mandi,BARLEY,3.1,3.82,1232.26
634,2011,18,Himachal Pradesh,Mandi,RICE,19.86,23.94,1205.44
634,2011,18,Himachal Pradesh,Mandi,WHEAT,63.97,95.81,1497.73
634,2011,18,Himachal Pradesh,Mandi,MAZE,46.49,15.69,337.49
634,2011,18,Himachal Pradesh,Mandi,BARLEY,3.08,4.9,1590.91
634,2012,18,Himachal Pradesh,Mandi,RICE,19.95,24.28,1217.04
634,2012,18,Himachal Pradesh,Mandi,WHEAT,64.88,87.04,1341.55
634,2012,18,Himachal Pradesh,Mandi,MAZE,45.79,14.26,311.42
634,2012,18,Himachal Pradesh,Mandi,BARLEY,3.03,5.27,1739.27
634,2013,18,Himachal Pradesh,Mandi,RICE,19.35,23.33,1205.68
634,2013,18,Himachal Pradesh,Mandi,WHEAT,54.34,44.34,815.97
634,2013,18,Himachal Pradesh,Mandi,MAZE,48.42,14.0,289.14
634,2013,18,Himachal Pradesh,Mandi,BARLEY,3.0,2.75,916.67
634,2014,18,Himachal Pradesh,Mandi,RICE,19.15,25.39,1325.85
634,2014,18,Himachal Pradesh,Mandi,WHEAT,61.69,85.25,1381.91
634,2014,18,Himachal Pradesh,Mandi,MAZE,47.98,11.87,247.39
634,2014,18,Himachal Pradesh,Mandi,BARLEY,2.97,5.35,1801.35
634,2015,18,Himachal Pradesh,Mandi,RICE,18.95,32.84,1732.98
634,2015,18,Himachal Pradesh,Mandi,WHEAT,61.04,120.4,1972.48
634,2015,18,Himachal Pradesh,Mandi,MAZE,46.59,16.7,358.45
634,2015,18,Himachal Pradesh,Mandi,BARLEY,2.34,4.19,1790.6
634,2016,18,Himachal Pradesh,Mandi,RICE,18.75,22.6,1205.34
634,2016,18,Himachal Pradesh,Mandi,WHEAT,60.39,43.92,727.29
634,2016,18,Himachal Pradesh,Mandi,MAZE,43.9,11.4,259.58
634,2016,18,Himachal Pradesh,Mandi,BARLEY,2.91,2.66,914.72
634,2017,18,Himachal Pradesh,Mandi,RICE,18.95,32.84,1733.09
634,2017,18,Himachal Pradesh,Mandi,WHEAT,61.04,120.39,1972.3
634,2017,18,Himachal Pradesh,Mandi,MAZE,46.59,16.7,358.49
634,2017,18,Himachal Pradesh,Mandi,BARLEY,2.34,4.21,1799.06
635,2006,18,Himachal Pradesh,Shimla,RICE,1.65,1.89,1145.45
635,2006,18,Himachal Pradesh,Shimla,WHEAT,13.04,14.75,1131.13
635,2006,18,Himachal Pradesh,Shimla,MAZE,12.93,24.01,1856.92
635,2006,18,Himachal Pradesh,Shimla,BARLEY,3.92,4.65,1186.22
635,2007,18,Himachal Pradesh,Shimla,RICE,1.64,1.6,975.61
635,2007,18,Himachal Pradesh,Shimla,WHEAT,12.82,25.5,1989.08
635,2007,18,Himachal Pradesh,Shimla,MAZE,12.63,23.1,1828.98
635,2007,18,Himachal Pradesh,Shimla,BARLEY,4.11,6.03,1467.15
635,2008,18,Himachal Pradesh,Shimla,RICE,1.21,1.21,1000.0
635,2008,18,Himachal Pradesh,Shimla,WHEAT,11.64,9.17,787.8
635,2008,18,Himachal Pradesh,Shimla,MAZE,11.47,24.82,2163.91
635,2008,18,Himachal Pradesh,Shimla,BARLEY,3.44,2.03,590.12
635,2009,18,Himachal Pradesh,Shimla,RICE,1.21,1.05,867.77
635,2009,18,Himachal Pradesh,Shimla,WHEAT,10.53,7.35,698.01
635,2009,18,Himachal Pradesh,Shimla,MAZE,10.54,23.9,2267.55
635,2009,18,Himachal Pradesh,Shimla,BARLEY,3.26,1.59,487.73
635,2010,18,Himachal Pradesh,Shimla,RICE,1.2,1.1,916.67
635,2010,18,Himachal Pradesh,Shimla,WHEAT,10.43,12.92,1238.73
635,2010,18,Himachal Pradesh,Shimla,MAZE,10.23,31.31,3060.61
635,2010,18,Himachal Pradesh,Shimla,BARLEY,3.29,2.55,775.08
635,2011,18,Himachal Pradesh,Shimla,RICE,1.19,1.09,915.97
635,2011,18,Himachal Pradesh,Shimla,WHEAT,10.37,14.95,1441.66
635,2011,18,Himachal Pradesh,Shimla,MAZE,10.18,30.0,2946.95
635,2011,18,Himachal Pradesh,Shimla,BARLEY,3.27,3.49,1067.28
635,2012,18,Himachal Pradesh,Shimla,RICE,1.2,1.11,925.0
635,2012,18,Himachal Pradesh,Shimla,WHEAT,10.52,14.88,1414.45
635,2012,18,Himachal Pradesh,Shimla,MAZE,10.02,27.27,2721.56
635,2012,18,Himachal Pradesh,Shimla,BARLEY,3.22,3.52,1093.17
635,2013,18,Himachal Pradesh,Shimla,RICE,1.16,1.07,922.41
635,2013,18,Himachal Pradesh,Shimla,WHEAT,10.11,7.75,766.57
635,2013,18,Himachal Pradesh,Shimla,MAZE,10.61,26.89,2534.4
635,2013,18,Himachal Pradesh,Shimla,BARLEY,3.19,1.83,573.67
635,2014,18,Himachal Pradesh,Shimla,RICE,1.15,1.16,1008.7
635,2014,18,Himachal Pradesh,Shimla,WHEAT,10.0,14.58,1458.0
635,2014,18,Himachal Pradesh,Shimla,MAZE,10.5,22.7,2161.9
635,2014,18,Himachal Pradesh,Shimla,BARLEY,3.16,3.58,1132.91
635,2015,18,Himachal Pradesh,Shimla,RICE,1.14,1.04,912.28
635,2015,18,Himachal Pradesh,Shimla,WHEAT,14.1,28.15,1996.45
635,2015,18,Himachal Pradesh,Shimla,MAZE,10.2,31.93,3130.39
635,2015,18,Himachal Pradesh,Shimla,BARLEY,3.12,5.51,1766.03
635,2016,18,Himachal Pradesh,Shimla,RICE,1.12,1.03,917.26
635,2016,18,Himachal Pradesh,Shimla,WHEAT,9.79,7.51,766.8
635,2016,18,Himachal Pradesh,Shimla,MAZE,9.61,21.79,2267.83
635,2016,18,Himachal Pradesh,Shimla,BARLEY,3.09,1.78,574.94
635,2017,18,Himachal Pradesh,Shimla,RICE,1.14,1.04,917.25
635,2017,18,Himachal Pradesh,Shimla,WHEAT,14.1,28.15,1996.88
635,2017,18,Himachal Pradesh,Shimla,MAZE,10.2,31.93,3131.62
635,2017,18,Himachal Pradesh,Shimla,BARLEY,3.12,5.51,1764.65
